GestureType,TrialNumber,Time,X_accl,Y_accl,Z_accl
G3,2,891,-0.33361002802848816,-0.1587456315755844,1.0560246706008911
G3,2,999,-0.09817805886268616,-0.08205927163362503,1.6983338594436646
G3,2,1101,-0.12455425411462784,-0.032237570732831955,1.0706782341003418
G3,2,1202,0.000488448073156178,0.022957058623433113,0.8767642974853516
G3,2,1304,-0.001953792292624712,0.035656705498695374,0.9632195234298706
G3,3,69,-0.05079859867691994,0.07619789987802505,1.1542028188705444
G3,3,172,-0.000976896146312356,0.08352462202310562,1.045278787612915
G3,3,272,0.02149171382188797,0.0815708264708519,1.0252524614334106
G3,3,376,0.541688859462738,-0.022957058623433113,1.851706624031067
G3,3,477,-2.1496598720550537,-0.22029006481170654,-1.2538461685180664
G3,3,582,-0.6755236387252808,0.0595906637609005,-0.7820053696632385
G3,3,683,0.08840910345315933,-0.04884480684995651,-1.8385183811187744
G3,3,786,0.556342363357544,0.1787719875574112,-1.3461629152297974
G3,3,886,-1.061397671699524,-0.25790056586265564,2.3001019954681396
G3,3,989,-0.14946509897708893,0.04640256613492966,0.7131341695785522
G3,3,1092,-0.103550985455513,0.035656705498695374,0.81961590051651
G3,3,1195,-0.18121424317359924,-0.022468609735369682,1.0584670305252075
G3,3,1297,-0.019049474969506264,0.07131341099739075,1.0897276401519775
G3,3,1397,0.09133978933095932,0.09768961369991302,0.9700578451156616
G3,3,1500,0.062032900750637054,0.14067304134368896,0.8899523615837097
G3,3,1601,0.15825717151165009,0.1616763025522232,1.0066914558410645
G3,3,1703,0.15972252190113068,0.17144526541233063,0.9632195234298706
G3,3,1804,0.15630337595939636,0.1743759661912918,1.003272294998169
G3,3,1906,0.10501633584499359,0.1773066520690918,0.8093584775924683
G3,3,2009,0.14164994657039642,0.12992718815803528,0.9944801926612854
G3,3,2111,0.12943874299526215,0.10501633584499359,1.1327110528945923
G3,3,2215,0.15923406183719635,0.15337269008159637,0.9158400893211365
G3,3,2315,0.0014653441030532122,0.17926044762134552,1.0101104974746704
G3,3,2417,0.03028378076851368,0.20270594954490662,0.8147313594818115
G3,3,2520,0.04835635796189308,0.16753768920898438,0.9773845672607422
G3,3,2624,0.02149171382188797,0.17535284161567688,0.9627311825752258
G3,3,2725,0.007815169170498848,0.14409218728542328,1.1839981079101562
G3,3,2825,-0.07668634504079819,0.12895028293132782,1.0057145357131958
G3,3,2928,-0.14458061754703522,0.1489766538143158,0.8669952750205994
G3,4,75,0.013188098557293415,0.1553264856338501,1.1800905466079712
G3,4,180,0.27255403995513916,0.20319439470767975,0.970546305179596
G3,4,281,0.10403943061828613,0.221266970038414,1.003760814666748
G3,4,383,0.16558389365673065,0.2320128232240677,1.0701897144317627
G3,4,483,-1.130757212638855,-0.482098251581192,0.9182823300361633
G3,4,587,1.6284857988357544,0.5407119989395142,-1.2587306499481201
G3,4,686,-0.10697013139724731,-0.019049474969506264,-1.8810135126113892
G3,4,789,0.2261514514684677,0.15190735459327698,-1.4091726541519165
G3,4,889,-1.3681429624557495,-0.8440383076667786,2.0104522705078125
G3,4,992,-0.5397351384162903,0.007326721213757992,0.08254771679639816
G3,4,1095,-0.1382308006286621,0.054706186056137085,0.8503881096839905
G3,4,1197,-0.03956429287791252,-0.012699649669229984,1.1561565399169922
G3,4,1300,-0.02979533188045025,-0.08450151979923248,0.9998531341552734
G3,4,1403,0.032237570732831955,0.12064667046070099,0.9236552715301514
G3,4,1506,0.20612509548664093,0.131880983710289,0.9573582410812378
G3,4,1608,-0.023445505648851395,0.07326721400022507,1.120988368988037
G3,5,21,-0.25301608443260193,0.04054119065403938,1.0081568956375122
G3,5,99,0.004884480498731136,0.012211201712489128,1.0867968797683716
G3,5,200,-0.0815708264708519,0.07180186361074448,1.1942554712295532
G3,5,302,0.09329357743263245,0.2056366354227066,0.9192591905593872
G3,5,405,0.15337269008159637,0.16509543359279633,1.2895028591156006
G3,5,507,-2.267864465713501,-0.48258668184280396,-0.17339906096458435
G3,5,608,0.920724630355835,0.23298972845077515,-0.4469299912452698
G3,5,710,0.4459530711174011,0.13578855991363525,-1.8013964891433716
G3,5,811,0.43081116676330566,0.119181327521801,-0.8376883864402771
G3,5,913,-1.2352851629257202,-0.2842767834663391,1.66267728805542
G3,5,1016,-0.24422402679920197,-0.045914117246866226,0.43862637877464294
G3,5,1118,-0.09866651147603989,-0.04347187653183937,1.0706782341003418
G3,5,1221,-0.21100957691669464,-0.03467981144785881,1.405753493309021
G3,5,1321,-0.10941237211227417,0.012211201712489128,0.9700578451156616
G3,5,1424,-0.09182823449373245,0.016607234254479408,1.0228102207183838
G3,5,1524,-0.1665607988834381,0.06349825114011765,0.9632195234298706
G3,6,74,0.007326721213757992,0.1709568202495575,1.052117109298706
G3,6,176,0.05128704756498337,0.1489766538143158,1.2211202383041382
G3,6,278,0.18121424317359924,0.23885111510753632,0.6188637018203735
G3,6,381,0.4093194603919983,0.207101970911026,1.408684253692627
G3,6,484,-0.5241047739982605,0.06545203924179077,-2.419283390045166
G3,6,586,-0.6911540031433105,-0.19733302295207977,-0.8078930974006653
G3,6,687,0.30528005957603455,0.13530011475086212,-1.6670732498168945
G3,6,789,-0.5236163139343262,-0.14458061754703522,-0.42788052558898926
G3,6,890,-0.5426657795906067,-0.3233526051044464,0.9627311825752258
G3,6,992,-0.016118785366415977,-0.02637619711458683,1.2118396759033203
G3,6,1095,-0.05714842304587364,-0.03370291739702225,1.01792573928833
G3,6,1196,-0.11869287490844727,-0.0014653441030532122,0.9148632287979126
G3,6,1298,-0.006838273257017136,0.07424411177635193,1.0120643377304077
G3,6,1398,0.06398669630289078,0.09133978933095932,0.9583351016044617
G3,6,1501,-0.011234304867684841,0.0737556591629982,1.0130412578582764
G3,7,47,0.11283150315284729,0.13725391030311584,0.943193256855011
G3,7,149,0.0517754927277565,0.12113512307405472,1.048209547996521
G3,7,252,0.3829433023929596,0.20514819025993347,1.069212794303894
G3,7,354,-1.1854634284973145,0.03174912557005882,-0.4923556447029114
G3,7,457,-0.06154445558786392,0.09622427076101303,-0.8132659792900085
G3,7,559,0.8093584775924683,0.14506907761096954,-2.061250925064087
G3,7,660,0.27548471093177795,0.07326721400022507,-1.150783658027649
G3,7,762,-0.7790746092796326,-0.35705554485321045,1.6475353240966797
G3,7,862,-0.2544814348220825,0.009768960997462273,1.5288424491882324
G3,7,965,-0.20905576646327972,0.0053729284554719925,1.0276947021484375
G3,7,1066,-0.19391387701034546,0.03809894993901253,0.9583351016044617
G3,7,1168,-0.1553264856338501,0.07473254948854446,1.0335561037063599
G3,7,1268,-0.0815708264708519,0.09671271592378616,1.0648167133331299
G3,7,1373,-0.04005274176597595,0.15434959530830383,0.9739654064178467
G3,8,60,-0.08401306718587875,0.12406580150127411,1.048209547996521
G3,8,163,-0.02637619711458683,0.1284618377685547,1.044301986694336
G3,8,266,0.00879206508398056,0.14506907761096954,1.0794702768325806
G3,8,368,0.14067304134368896,0.13676545023918152,1.2875490188598633
G3,8,469,-0.4264151453971863,0.18951785564422607,0.08108238130807877
G3,8,571,0.024910852313041687,0.23933956027030945,-1.8394954204559326
G3,8,674,0.33947139978408813,0.20514819025993347,-1.7232446670532227
G3,8,777,0.00439603254199028,0.15972252190113068,-1.36765456199646
G3,8,879,-0.795681893825531,-0.3673129379749298,3.490449905395508
G3,8,980,-0.263761967420578,0.03858739882707596,0.487959623336792
G3,8,1082,-0.0752210021018982,0.17291061580181122,0.7727248668670654
G3,8,1183,0.03174912557005882,0.10257409512996674,1.2113511562347412
G3,8,1285,-0.009768960997462273,0.1567918360233307,0.9490545392036438
G3,8,1388,-0.10599322617053986,0.11820442974567413,0.9681040048599243
G3,8,1491,-0.09231668710708618,0.1255311518907547,0.9563812613487244
G3,9,22,-0.2574121356010437,0.0815708264708519,0.9715232253074646
G3,9,101,-0.07180186361074448,0.12504270672798157,1.0516287088394165
G3,9,204,-0.02149171382188797,0.14653442800045013,1.1283150911331177
G3,9,307,0.24715472757816315,0.119181327521801,1.6758654117584229
G3,9,412,-1.275826334953308,-0.04689101129770279,-0.75758296251297
G3,9,514,-0.25838902592658997,0.17291061580181122,-0.46060651540756226
G3,9,617,0.1382308006286621,0.25057387351989746,-1.6069941520690918
G3,9,717,-2.0373167991638184,-0.7106919288635254,0.18316802382469177
G3,9,821,-0.4908903241157532,-0.016607234254479408,-0.2999071180820465
G3,9,923,-0.04200653359293938,0.08254771679639816,0.9598004221916199
G3,9,1026,-0.041029635816812515,0.07668634504079819,1.1283150911331177
G3,9,1129,0.03126067668199539,0.12601961195468903,1.143945336341858
G3,9,1231,0.0439603254199028,0.1929369866847992,1.0228102207183838
G3,9,1332,-0.03370291739702225,0.224197655916214,0.75758296251297
G3,9,1434,-0.006838273257017136,0.1944023221731186,0.986176609992981
G3,9,1535,0.06300980597734451,0.17779509723186493,1.0174373388290405
G3,9,1637,0.041029635816812515,0.18414491415023804,1.0022954940795898
G3,9,1738,0.036145154386758804,0.16558389365673065,0.7932396531105042
G3,9,1840,0.10062029957771301,0.0439603254199028,1.2357735633850098
G3,9,1943,0.03126067668199539,0.15483802556991577,0.9300050735473633
G3,9,2045,-0.010745856910943985,0.16363009810447693,1.0872853994369507
G3,9,2148,0.003419136628508568,0.16851457953453064,0.9192591905593872
G3,9,2251,-0.009768960997462273,0.18170267343521118,1.1092655658721924
G3,10,73,-0.10062029957771301,0.16216476261615753,1.1537142992019653
G3,10,177,0.19196008145809174,0.31602591276168823,0.8816487789154053
G3,10,279,0.1851218193769455,0.2759731709957123,0.8083815574645996
G3,10,381,0.31944504380226135,0.1523957997560501,0.7653980851173401
G3,10,484,-1.0999850034713745,-0.05617152526974678,-0.2056366354227066
G3,10,586,0.12797339260578156,0.14458061754703522,-1.677330732345581
G3,10,690,0.24910850822925568,0.05324083939194679,-2.005567789077759
G3,10,792,-1.7149410247802734,-0.6271673440933228,-0.14360372722148895
G3,10,895,-0.5314314961433411,-0.050310149788856506,0.2007521539926529
G3,10,997,0.24910850822925568,-0.10648167878389359,1.5093045234680176
G3,10,1100,0.2261514514684677,-0.17974887788295746,1.171786904335022
G3,10,1203,0.13920769095420837,-0.04249498248100281,1.0120643377304077
G3,10,1305,0.09182823449373245,0.004884480498731136,0.981292188167572
G3,10,1405,0.05568308010697365,0.03907584398984909,1.0081568956375122
G3,10,1509,-0.14506907761096954,0.10306254774332047,0.9876419305801392
G3,11,43,-0.020514817908406258,0.1396961510181427,0.8806719183921814
G3,11,145,0.07473254948854446,0.09378202259540558,1.082400918006897
G3,11,248,0.12064667046070099,0.17535284161567688,0.9085134267807007
G3,11,349,0.2559467852115631,0.14458061754703522,1.1844866275787354
G3,11,451,0.019537921994924545,0.03028378076851368,0.979826807975769
G3,11,551,-1.5786641836166382,-0.5739265084266663,-1.8565911054611206
G3,11,654,-0.8489227294921875,-0.2119864523410797,-1.0687243938446045
G3,11,755,0.07180186361074448,-0.06007910892367363,-2.185316562652588
G3,11,858,-0.40883105993270874,-0.6491474509239197,2.027547836303711
G3,11,960,0.15972252190113068,0.16118785738945007,0.049821704626083374
G3,11,1062,0.17535284161567688,-0.020026370882987976,1.350558876991272
G3,11,1163,0.18463337421417236,-0.0737556591629982,1.1390609741210938
G3,11,1265,0.21247489750385284,0.09182823449373245,0.8459920287132263
G3,11,1368,0.11869287490844727,0.08547841012477875,1.162506341934204
G3,11,1468,-0.05763687193393707,0.06642893701791763,1.0105990171432495
G3,11,1574,-0.07277876138687134,0.033214468508958817,0.9905726909637451
G3,12,75,-0.0029306882061064243,0.16753768920898438,0.8982559442520142
G3,12,179,0.18561026453971863,0.224197655916214,1.0921698808670044
G3,12,281,0.20270594954490662,0.21003267168998718,1.0281832218170166
G3,12,384,0.23005904257297516,0.2574121356010437,1.0330675840377808
G3,12,486,0.503589928150177,0.2686464190483093,1.0101104974746704
G3,12,587,-2.426609992980957,-0.9300050735473633,-0.1978214532136917
G3,12,689,-0.26571574807167053,-0.1255311518907547,-2.0368285179138184
G3,12,790,-0.37561655044555664,-0.10697013139724731,-2.359204053878784
G3,12,893,-1.9855414628982544,-0.9387971758842468,-0.9690809845924377
G3,12,995,-0.7605136632919312,-0.30821073055267334,0.3106529712677002
G3,12,1097,0.23250126838684082,-0.05079859867691994,1.6660963296890259
G3,12,1200,-0.011234304867684841,-0.028818435966968536,1.1454106569290161
G3,12,1300,0.05617152526974678,0.08645530790090561,1.01792573928833
G3,12,1403,0.03370291739702225,0.1865871548652649,0.8059393167495728
G3,12,1503,0.11380839347839355,0.19244854152202606,1.0745856761932373
G3,12,1606,0.12943874299526215,0.2227323204278946,0.9304935336112976
G3,12,1709,0.1665607988834381,0.22663991153240204,0.9554044604301453
G3,12,1812,0.18121424317359924,0.24813160300254822,0.9773845672607422
G3,12,1915,0.14506907761096954,0.21540558338165283,1.0819123983383179
G3,12,2017,0.19489078223705292,0.3262833058834076,0.8840910196304321
G3,12,2122,0.20465973019599915,0.38831621408462524,0.7737017273902893
G3,12,2223,0.18023733794689178,0.38978156447410583,0.773213267326355
G3,12,2325,0.23494352400302887,0.3638938069343567,0.920724630355835
G3,12,2434,0.21540558338165283,0.3370291590690613,0.8963022232055664
G3,12,2535,0.16216476261615753,0.33019086718559265,0.9168170094490051
G3,13,25,-0.14018459618091583,0.037122055888175964,0.9212130308151245
G3,13,131,0.13774235546588898,0.11038926243782043,0.6789427995681763
G3,13,232,-0.06154445558786392,0.014164994470775127,1.1791136264801025
G3,13,334,-0.04200653359293938,0.010745856910943985,1.0638399124145508
G3,13,436,0.09915495663881302,0.07131341099739075,0.9856881499290466
G3,13,540,0.02637619711458683,-0.10501633584499359,1.4746246337890625
G3,13,642,-2.3074285984039307,-0.9441700577735901,-3.065011739730835
G3,13,744,-0.8660184144973755,-0.33947139978408813,-0.8752989768981934
G3,13,847,-0.14555752277374268,-0.07815168797969818,-1.4204069375991821
G3,13,948,-1.361304759979248,-0.1929369866847992,-0.6090947389602661
G3,13,1050,-0.23982800543308258,-0.16069941222667694,0.7864013910293579
G3,13,1150,0.37268587946891785,0.00439603254199028,1.666584849357605
G3,13,1253,0.1743759661912918,-0.04640256613492966,0.9041173458099365
G3,13,1354,-0.05226394161581993,-0.058613769710063934,0.9221899509429932
G3,13,1456,0.1411614865064621,-0.12601961195468903,1.2025591135025024
G3,13,1556,-0.06056756153702736,0.012699649669229984,0.9700578451156616
G3,13,1659,-0.10159719735383987,0.05910221487283707,0.9148632287979126
G3,13,1759,-0.1773066520690918,0.03174912557005882,1.0052261352539062
G3,13,1862,-0.4566989541053772,0.0957358255982399,0.8767642974853516
G3,14,19,-0.29404571652412415,0.06984807550907135,0.975919246673584
G3,14,116,-0.05324083939194679,-0.1758413016796112,0.9173055291175842
G3,14,218,-0.022468609735369682,0.08889754861593246,1.3700968027114868
G3,14,318,0.7224146723747253,0.13236941397190094,0.6188637018203735
G3,14,421,0.08352462202310562,-0.08547841012477875,1.443852424621582
G3,14,524,-2.5394413471221924,-1.0486979484558105,-2.6156392097473145
G3,14,627,-1.1346648931503296,-0.22029006481170654,-0.537781298160553
G3,14,729,-0.3736627697944641,-0.007326721213757992,-1.6372778415679932
G3,14,830,-0.5802763104438782,-0.10501633584499359,-1.6729345321655273
G3,14,932,-0.2632735073566437,-0.6305864453315735,2.0602738857269287
G3,14,1032,0.5353391170501709,-0.05763687193393707,1.738875150680542
G3,14,1135,0.19537922739982605,0.020514817908406258,0.3907584547996521
G3,14,1236,0.23640885949134827,-0.18609870970249176,1.2006052732467651
G3,14,1338,-0.054706186056137085,-0.11527374386787415,0.9671271443367004
G3,14,1442,0.1523957997560501,0.13774235546588898,0.6066524982452393
G3,14,1544,0.0014653441030532122,0.12308891117572784,1.0721435546875
G3,14,1646,-0.007815169170498848,0.08108238130807877,0.9817806482315063
G3,14,1747,-0.044937219470739365,0.0815708264708519,0.8811602592468262
G3,15,75,-0.08205927163362503,0.1567918360233307,0.9925264120101929
G3,15,175,0.0893859937787056,0.19489078223705292,0.7683287858963013
G3,15,278,0.11283150315284729,0.11283150315284729,1.2054897546768188
G3,15,381,0.16118785738945007,0.06984807550907135,1.2347967624664307
G3,15,483,0.3785472512245178,-0.000488448073156178,1.0408828258514404
G3,15,586,0.1865871548652649,-0.3204219341278076,1.0203680992126465
G3,15,688,-0.4586527645587921,-0.4908903241157532,-3.236945152282715
G3,15,791,-0.46988704800605774,-0.3311677873134613,-1.220631718635559
G3,15,892,-0.08743220567703247,-0.0893859937787056,-1.7413173913955688
G3,15,994,-1.4106379747390747,-1.182532787322998,2.756800889968872
G3,15,1109,-0.4405801296234131,0.1255311518907547,-0.6799197196960449
G3,15,1209,0.18463337421417236,0.131880983710289,0.21687093377113342
G3,15,1312,0.3233526051044464,0.05519463121891022,0.9666386842727661
G3,15,1415,0.1567918360233307,0.04933325573801994,1.208909034729004
G3,15,1518,0.19733302295207977,0.05665997788310051,1.034044623374939
G3,15,1620,0.06691738963127136,0.14653442800045013,0.8738335371017456
G3,15,1720,0.17193371057510376,0.08645530790090561,1.1620179414749146
G3,15,1823,0.2793923020362854,0.09622427076101303,0.9607773423194885
G3,15,1924,0.1680261343717575,0.044937219470739365,1.1371071338653564
G3,15,2026,0.07815168797969818,0.08547841012477875,1.0149950981140137
G3,15,2127,0.0674058347940445,0.09378202259540558,0.917793869972229
G3,15,2230,-0.007326721213757992,0.07424411177635193,1.0286716222763062
G3,15,2330,-0.10550478845834732,0.1504420042037964,1.0125528573989868
G3,16,28,-0.16558389365673065,0.027841540053486824,0.9246321320533752
G3,16,112,0.08596685528755188,0.12895028293132782,1.0560246706008911
G3,16,214,0.10501633584499359,0.06642893701791763,1.1942554712295532
G3,16,316,0.03028378076851368,0.2134518027305603,1.1473644971847534
G3,16,419,0.11331995576620102,0.11527374386787415,1.0169488191604614
G3,16,522,0.33507537841796875,0.41371551156044006,0.8479458093643188
G3,16,625,-0.6652662754058838,-0.5231279134750366,0.7277876138687134
G3,16,727,0.7658866047859192,0.16851457953453064,-2.6781606674194336
G3,16,827,-0.15630337595939636,-0.3409367501735687,-1.2587306499481201
G3,16,930,0.2119864523410797,-0.04249498248100281,-1.0403944253921509
G3,16,1030,-1.3095293045043945,-0.3863624334335327,-0.4005274176597595
G3,16,1133,-0.4689101576805115,-0.17291061580181122,0.9309820532798767
G3,16,1236,0.03370291739702225,0.00439603254199028,1.5332385301589966
G3,16,1338,0.14458061754703522,0.09036289155483246,0.6989691853523254
G3,16,1443,-0.22859369218349457,-0.03126067668199539,0.8982559442520142
G3,16,1544,0.03516826033592224,-0.25838902592658997,0.8889755010604858
G3,16,1645,0.18414491415023804,-0.07473254948854446,1.0115759372711182
G3,16,1748,0.16363009810447693,0.21100957691669464,0.7678403258323669
G3,16,1850,-0.12162356823682785,-0.00879206508398056,1.0892391204833984
G3,16,1952,-0.06887117773294449,0.0893859937787056,0.7878667116165161
G3,16,2053,-0.13285787403583527,0.035656705498695374,1.112684726715088
G3,16,2155,-0.11380839347839355,0.04200653359293938,0.940262496471405
G3,16,2256,-0.13432320952415466,-0.14995355904102325,1.086308479309082
G3,16,2358,-0.016118785366415977,-0.04347187653183937,0.8464804887771606
G3,16,2458,0.25985437631607056,-0.04737946391105652,1.0335561037063599
G3,16,2561,0.0595906637609005,0.2681579887866974,0.9265859723091125
G3,16,2662,0.05519463121891022,0.24910850822925568,1.143945336341858
G3,16,2764,-0.03419136255979538,0.285253643989563,0.9031404852867126
G3,16,2864,-0.07131341099739075,0.25790056586265564,0.9847112894058228
G3,16,2967,-0.012211201712489128,0.17681820690631866,0.9920380115509033
G3,17,74,-0.11869287490844727,0.15190735459327698,1.1532257795333862
G3,17,176,-0.10257409512996674,0.1978214532136917,1.024764060974121
G3,17,278,-0.04835635796189308,0.13285787403583527,0.8015432953834534
G3,17,380,-0.20807886123657227,0.28964969515800476,1.1962093114852905
G3,17,480,0.29746484756469727,0.12357736378908157,1.4458062648773193
G3,17,583,-2.3889994621276855,-0.5348505973815918,-2.2082736492156982
G3,17,684,-1.0208563804626465,-0.21687093377113342,-0.9475892186164856
G3,17,786,0.11869287490844727,0.016118785366415977,-1.4091726541519165
G3,17,886,-0.6594049334526062,-0.3213988244533539,0.035656705498695374
G3,17,989,-0.41469240188598633,0.0801054835319519,0.8269425630569458
G3,17,1090,-0.2510623037815094,0.18854095041751862,0.6432861089706421
G3,17,1192,-0.12015821784734726,0.05372928828001022,1.2313776016235352
G3,17,1293,-0.11234305053949356,0.007815169170498848,0.9895957708358765
G3,17,1395,-0.06984807550907135,0.09133978933095932,0.9617542028427124
G3,17,1495,-0.06252135336399078,0.12748494744300842,0.9676156640052795
G3,17,1598,-0.06838272511959076,0.11185459792613983,0.9524737000465393
G3,17,1699,-0.1680261343717575,0.09427047520875931,1.073120355606079
G3,17,1801,-0.08401306718587875,0.1567918360233307,0.923166811466217
G3,17,1901,-0.03370291739702225,0.17779509723186493,1.0457673072814941
G3,17,2004,-0.08059392869472504,0.1865871548652649,0.9910610914230347
G3,17,2107,-0.09231668710708618,0.16607233881950378,0.9578466415405273
G3,17,2209,-0.10648167878389359,0.1489766538143158,1.0433250665664673
G3,17,2312,-0.269623339176178,0.19342543184757233,1.0467441082000732
G3,18,25,-0.1758413016796112,0.1489766538143158,0.8069162368774414
G3,18,128,-0.117715984582901,0.16509543359279633,1.0115759372711182
G3,18,231,-0.1113661602139473,0.1709568202495575,1.0047376155853271
G3,18,334,0.03467981144785881,0.25350454449653625,0.9490545392036438
G3,18,437,0.019049474969506264,0.09427047520875931,1.1932785511016846
G3,18,539,0.33654072880744934,0.19537922739982605,1.478532314300537
G3,18,642,-0.3213988244533539,0.06007910892367363,0.6677085161209106
G3,18,743,0.9226783514022827,0.07570944726467133,-2.954622268676758
G3,18,845,0.09378202259540558,-0.10403943061828613,-1.1175692081451416
G3,18,946,0.3658476173877716,0.09915495663881302,-1.0267177820205688
G3,18,1048,-1.8966437578201294,-0.44351083040237427,-0.3199334740638733
G3,18,1151,-0.711668848991394,-0.12455425411462784,1.0184142589569092
G3,18,1254,-0.11429684609174728,-0.09524737298488617,1.4487369060516357
G3,18,1356,-0.26278504729270935,-0.012211201712489128,0.7951934337615967
G3,18,1457,-0.1992868185043335,-0.020026370882987976,0.8386653661727905
G3,18,1559,-0.1836564689874649,0.002442240249365568,1.1121962070465088
G3,18,1659,-0.28671902418136597,0.028329988941550255,1.0281832218170166
G3,18,1762,-0.13871924579143524,0.06642893701791763,1.0189026594161987
G3,19,69,-0.14409218728542328,0.09964340925216675,0.9847112894058228
G3,19,169,0.013188098557293415,0.17193371057510376,1.0780049562454224
G3,19,272,0.03907584398984909,0.0439603254199028,0.8034970760345459
G3,19,375,0.012699649669229984,0.07864013314247131,1.2514039278030396
G3,19,478,0.3892931044101715,0.07277876138687134,1.4355489015579224
G3,19,580,-0.7849360704421997,-0.08498996496200562,0.7566060423851013
G3,19,680,1.49172043800354,0.1743759661912918,-1.8375416994094849
G3,19,783,0.2920919358730316,-0.10941237211227417,-1.0433250665664673
G3,19,883,0.26425042748451233,0.0674058347940445,-0.9163285493850708
G3,19,986,-1.612367033958435,-0.47965601086616516,-0.0517754927277565
G3,19,1086,-0.7619789838790894,0.08450151979923248,0.19733302295207977
G3,19,1189,-0.013676546514034271,0.07912858575582504,1.2147703170776367
G3,19,1289,-0.10745857656002045,-0.016607234254479408,1.2240508794784546
G3,19,1392,-0.07717479765415192,-0.03907584398984909,0.7570945024490356
G3,19,1493,-0.029306884855031967,-0.058125317096710205,1.0946121215820312
G3,19,1595,-0.012211201712489128,0.09622427076101303,0.95589280128479
G3,19,1698,-0.131880983710289,0.062032900750637054,1.1004735231399536
G3,19,1801,-0.1538611352443695,0.07131341099739075,1.024275541305542
G3,19,1903,-0.19489078223705292,0.045914117246866226,0.9749423861503601
G3,19,2003,-0.19684456288814545,0.1631416529417038,0.9554044604301453
G3,19,2106,-0.117715984582901,0.20905576646327972,0.8836025595664978
G3,19,2207,-0.07131341099739075,0.19196008145809174,0.9446585774421692
G3,19,2310,-0.09475892782211304,0.19586767256259918,0.9241437911987305
G3,19,2410,-0.1538611352443695,0.15630337595939636,0.9344011545181274
G3,20,56,-0.0957358255982399,0.17681820690631866,1.0081568956375122
G3,20,156,-0.13578855991363525,0.14799976348876953,0.9739654064178467
G3,20,267,-0.11380839347839355,0.13920769095420837,1.0105990171432495
G3,20,367,-0.11478529125452042,0.07570944726467133,0.47623685002326965
G3,20,469,-0.21100957691669464,-0.04786791279911995,1.382308006286621
G3,20,570,-0.18219111859798431,0.10892391949892044,1.0027838945388794
G3,20,672,0.05079859867691994,-0.02979533188045025,1.378400444984436
G3,20,775,-2.948272466659546,-0.4034581184387207,0.010745856910943985
G3,20,878,0.5832070112228394,0.19244854152202606,-0.7497677803039551
G3,20,981,0.39173534512519836,0.00879206508398056,-2.008498430252075
G3,20,1084,0.5915105938911438,0.17291061580181122,-1.3246711492538452
G3,20,1197,-1.5010008811950684,-0.632540225982666,0.33800607919692993
G3,20,1298,-0.2774384915828705,0.018072577193379402,0.3482634723186493
G3,20,1402,-0.11966978013515472,0.023445505648851395,0.9617542028427124
G3,20,1504,-0.07570944726467133,-0.07912858575582504,0.9109556078910828
G3,20,1607,-0.12504270672798157,-0.018561027944087982,0.9964340329170227
G3,20,1709,-0.12992718815803528,0.0801054835319519,0.8972790837287903
G3,20,1810,0.007815169170498848,0.1426268219947815,1.0105990171432495
G3,20,1913,-0.07766324281692505,0.16900303959846497,1.01792573928833
G3,20,2012,0.11820442974567413,0.19489078223705292,0.9368433356285095
G3,20,2116,0.012211201712489128,0.12748494744300842,1.1830211877822876
G3,20,2219,0.08840910345315933,0.09036289155483246,1.1634833812713623
G3,20,2321,0.11576219648122787,0.16069941222667694,0.9241437911987305
G3,20,2431,0.006838273257017136,0.15776872634887695,1.037463665008545
G3,20,2534,0.04933325573801994,0.2119864523410797,1.0853315591812134
G3,20,2636,0.11038926243782043,0.21149800717830658,1.006203055381775
G3,20,2737,0.09622427076101303,0.22175541520118713,0.9344011545181274
G3,20,2840,0.07619789987802505,0.20026370882987976,0.9822689890861511
G3,20,2942,0.05568308010697365,0.22810523211956024,1.167879343032837
G3,21,29,0.006349824834614992,0.04249498248100281,0.869437575340271
G3,21,130,-0.006838273257017136,0.011234304867684841,1.0125528573989868
G3,21,232,0.11380839347839355,0.04444877430796623,1.1683677434921265
G3,21,335,1.4526445865631104,0.1426268219947815,0.7399988174438477
G3,21,436,0.6872464418411255,-1.436037302017212,0.9182823300361633
G3,21,539,-1.7799047231674194,-1.1874172687530518,1.418941617012024
G3,21,641,-0.6432861089706421,-0.25985437631607056,1.0364867448806763
G3,21,741,-0.5299661755561829,-0.6975038647651672,1.22747004032135
G3,21,844,0.4254382848739624,-0.2495969533920288,1.5342153310775757
G3,21,944,0.28916123509407043,0.10892391949892044,1.2020705938339233
G3,21,1047,0.15728026628494263,0.023445505648851395,1.0980312824249268
G3,21,1147,0.10697013139724731,0.06105600669980049,1.0516287088394165
G3,21,1251,0.07473254948854446,0.06691738963127136,1.0257408618927002
G3,21,1353,0.09915495663881302,0.04689101129770279,1.0335561037063599
G3,22,34,-0.012699649669229984,0.019049474969506264,0.9920380115509033
G3,22,137,0.019049474969506264,0.02588774636387825,1.0120643377304077
G3,22,240,0.03126067668199539,0.02100326679646969,0.9827575087547302
G3,22,343,0.46695634722709656,0.14311528205871582,1.0662821531295776
G3,22,446,0.975919246673584,-0.04249498248100281,0.9373317956924438
G3,22,549,-0.6525666117668152,-0.9510083794593811,1.385238766670227
G3,22,649,-0.4298343062400818,-0.24666628241539001,0.9300050735473633
G3,22,752,-0.49333256483078003,-0.06105600669980049,1.162506341934204
G3,22,854,-0.05568308010697365,0.09182823449373245,0.9871535897254944
